t / s;T_1 / °C;T_2 / °C;T_3 / °C;T_4 / °C;&DT / °C
3664;7;45,8;6,6;43,8;-38,8
3665;6,9;45,9;6,6;43,8;-39
3666;6,9;45,9;6,6;43,8;-39
3667;6,9;45,9;6,6;43,8;-39
3668;6,9;45,8;6,6;43,8;-38,9
3669;6,9;45,8;6,6;43,8;-38,9
3670;6,8;45,8;6,6;43,9;-39
3671;6,8;45,8;6,6;43,9;-39
3672;6,8;45,7;6,6;43,9;-38,9
3673;6,8;45,7;6,6;43,9;-38,9
3674;6,8;45,7;6,6;43,9;-38,9
3675;6,8;45,7;6,6;43,9;-38,9
3676;6,8;45,7;6,6;43,9;-38,9
3677;6,8;45,7;6,6;43,9;-38,9
3678;6,8;45,7;6,6;43,9;-38,9
3679;6,8;45,7;6,6;43,9;-38,9
3680;6,8;45,8;6,6;43,9;-39
3681;6,8;45,9;6,6;43,9;-39,1
3682;6,8;45,9;6,6;44;-39,1
3683;6,8;45,7;6,6;44;-38,9
3684;6,8;45,6;6,6;44;-38,8
3685;6,8;45,6;6,6;44;-38,8
3686;6,8;45,6;6,6;44;-38,8
3687;6,9;45,6;6,6;44;-38,7
3688;6,9;45,6;6,6;44;-38,7
3689;6,9;45,6;6,6;44,1;-38,7
3690;6,9;45,6;6,6;44,1;-38,7
3691;6,9;45,6;6,6;44,1;-38,7
3692;6,9;45,8;6,6;44,1;-38,9
3693;6,9;46;6,6;44,1;-39,1
3694;6,9;46;6,6;44,1;-39,1
3695;6,9;46;6,6;44,1;-39,1
3696;6,9;46;6,6;44,1;-39,1
3697;6,9;46;6,6;44,1;-39,1
3698;6,9;46;6,6;44;-39,1
3699;6,9;46;6,6;44;-39,1
3700;6,9;46;6,5;44;-39,1
3701;6,9;46;6,5;44;-39,1
3702;6,9;46;6,5;44;-39,1
3703;6,9;46;6,5;43,9;-39,1
3704;6,9;46;6,5;43,9;-39,1
3705;6,9;46;6,5;43,9;-39,1
3706;6,9;46;6,5;43,9;-39,1
3707;6,9;46;6,5;43,9;-39,1
3708;6,9;46;6,5;43,9;-39,1
3709;6,9;46;6,5;43,9;-39,1
3710;6,9;46;6,5;43,9;-39,1
3711;6,9;46;6,5;43,9;-39,1
3712;6,9;46;6,5;43,9;-39,1
3713;6,9;46;6,5;43,9;-39,1
3714;6,9;46;6,5;43,9;-39,1
3715;6,9;46;6,5;43,9;-39,1
3716;6,8;46;6,5;43,9;-39,2
3717;6,8;46;6,5;43,9;-39,2
3718;6,8;46;6,5;43,9;-39,2
3719;6,8;46;6,5;43,9;-39,2
3720;6,8;46;6,5;43,9;-39,2
3721;6,8;46;6,5;43,9;-39,2
3722;6,8;46;6,5;43,9;-39,2
3723;6,8;46;6,5;43,9;-39,2
3724;6,7;46;6,5;44;-39,3
3725;6,7;46;6,5;44;-39,3
3726;6,7;46;6,5;44;-39,3
3727;6,7;46;6,5;44;-39,3
3728;6,7;46;6,5;44;-39,3
3729;6,7;46;6,5;44,1;-39,3
3730;6,7;46;6,5;44,1;-39,3
3731;6,7;46;6,5;44,1;-39,3
3732;6,7;46;6,5;44,1;-39,3
3733;6,7;46;6,5;44,1;-39,3
3734;6,7;46;6,5;44,1;-39,3
3735;6,7;46;6,5;44,1;-39,3
3736;6,7;46;6,5;44,1;-39,3
3737;6,7;46;6,5;44,1;-39,3
3738;6,8;46;6,5;44,1;-39,2
3739;6,8;46;6,5;44,1;-39,2
3740;6,8;46;6,5;44,1;-39,2
3741;6,8;46;6,5;44,1;-39,2
3742;6,8;46;6,5;44,1;-39,2
3743;6,8;46;6,5;44,1;-39,2
3744;6,8;46;6,5;44,2;-39,2
3745;6,8;46;6,5;44,2;-39,2
3746;6,8;46;6,5;44,2;-39,2
3747;6,8;46;6,5;44,2;-39,2
3748;6,9;46;6,5;44,2;-39,1
3749;6,9;46;6,5;44,2;-39,1
3750;6,9;46;6,5;44,2;-39,1
3751;6,9;46;6,5;44,2;-39,1
3752;6,9;46;6,5;44,2;-39,1
3753;6,9;46;6,5;44,2;-39,1
3754;6,9;46;6,5;44,2;-39,1
3755;6,9;46;6,5;44,2;-39,1
3756;6,9;46;6,5;44,2;-39,1
3757;6,9;46;6,5;44,2;-39,1
3758;6,9;46;6,5;44,2;-39,1
3759;6,9;45,9;6,5;44,3;-39
3760;6,9;45,9;6,6;44,3;-39
3761;6,9;45,9;6,6;44,3;-39
3762;6,9;45,9;6,6;44,3;-39
3763;6,9;45,9;6,6;44,3;-39
3764;6,9;45,9;6,6;44,3;-39
3765;6,9;45,9;6,6;44,3;-39
3766;6,9;46;6,6;44,3;-39,1
3767;6,9;46;6,6;44,3;-39,1
3768;6,9;46;6,6;44,3;-39,1
3769;6,9;46;6,6;44,3;-39,1
3770;6,9;46;6,6;44,3;-39,1
3771;6,9;45,9;6,6;44,3;-39
3772;6,9;45,9;6,6;44,3;-39
3773;6,9;45,9;6,6;44,3;-39
3774;6,9;45,9;6,6;44,3;-39
3775;6,9;45,9;6,6;44,4;-39
3776;6,9;45,9;6,6;44,4;-39
3777;6,9;45,9;6,6;44,4;-39
3778;6,9;45,9;6,6;44,4;-39
3779;6,9;45,9;6,6;44,4;-39
3780;6,9;45,9;6,6;44,4;-39
3781;6,9;45,9;6,6;44,4;-39
3782;6,9;45,9;6,6;44,4;-39
3783;6,9;45,9;6,6;44,4;-39
3784;6,9;45,9;6,6;44,4;-39
3785;6,9;45,9;6,6;44,4;-39
3786;6,9;45,9;6,6;44,4;-39
3787;6,9;45,9;6,5;44,4;-39
3788;6,9;45,9;6,5;44,4;-39
3789;6,9;45,9;6,5;44,4;-39
3790;6,9;45,9;6,5;44,5;-39
3791;6,9;45,9;6,5;44,5;-39
3792;6,9;46;6,5;44,5;-39,1
3793;6,9;46;6,5;44,5;-39,1
3794;6,9;46;6,5;44,5;-39,1
3795;6,9;46;6,5;44,5;-39,1
3796;6,9;46;6,5;44,5;-39,1
3797;6,9;46;6,5;44,5;-39,1
3798;6,9;46;6,5;44,5;-39,1
3799;6,9;46;6,5;44,5;-39,1
3800;6,9;46;6,6;44,5;-39,1
3801;6,9;46;6,6;44,5;-39,1
3802;6,9;46;6,6;44,5;-39,1
3803;6,9;46;6,6;44,5;-39,1
3804;6,9;46;6,6;44,5;-39,1
3805;6,9;46;6,6;44,5;-39,1
3806;6,9;46;6,6;44,5;-39,1
3807;6,9;46;6,6;44,5;-39,1
3808;6,9;46;6,6;44,5;-39,1
3809;6,9;46;6,7;44,5;-39,1
3810;6,9;46;6,7;44,5;-39,1
3811;6,9;46;6,7;44,5;-39,1
3812;6,9;46;6,7;44,5;-39,1
3813;6,9;46;6,7;44,6;-39,1
3814;6,9;46;6,7;44,6;-39,1
3815;6,9;46;6,7;44,6;-39,1
3816;6,9;46;6,7;44,6;-39,1
3817;6,9;46;6,7;44,6;-39,1
3818;6,9;46;6,7;44,6;-39,1
3819;6,9;46;6,7;44,6;-39,1
3820;6,9;46;6,7;44,6;-39,1
3821;6,9;46;6,7;44,6;-39,1
3822;6,9;46,2;6,7;44,6;-39,3
3823;6,9;46,3;6,7;44,6;-39,4
3824;6,9;46,4;6,7;44,6;-39,5
3825;6,9;46,4;6,7;44,6;-39,5
3826;6,9;46,4;6,7;44,6;-39,5
3827;6,9;46,5;6,7;44,5;-39,6
3828;6,9;46,5;6,7;44,5;-39,6
3829;6,9;46,4;6,7;44,5;-39,5
3830;6,9;46,4;6,7;44,5;-39,5
3831;6,9;46,4;6,7;44,5;-39,5
3832;6,9;46,4;6,7;44,5;-39,5
3833;6,9;46,4;6,7;44,5;-39,5
3834;6,9;46,3;6,7;44,5;-39,4
3835;6,9;46,2;6,7;44,5;-39,3
3836;6,9;46,2;6,7;44,5;-39,3
3837;6,9;46,2;6,7;44,5;-39,3
